invoice_id,vendor_gstin,vendor_name,invoice_date,invoice_number,taxable_value,cgst,sgst,igst,total_itc_claimed,client_gstin
dee64159-74e4-4dd5-9305-1c712e363163,32XHKDY3408E7ZT,Summit Trading Co,2026-04-12,TX-86525,12076.47,0.0,0.0,1449.18,1449.18,27OSSKL2871N6ZH
3ef1f856-edcf-4072-acb4-c03e3c65a9ad,19SHGDF1571G8ZH,Eclipse Solutions,2026-03-12,QT-68296,17302.34,0.0,0.0,3114.42,3114.42,29KPMGO9618Y5ZL
0febdfc0-b58d-481b-b1fc-555679a17395,19LRJDX0800X6Z8,Beacon Pvt Ltd,2026-01-23,RE-89419,46000.18,0.0,0.0,5520.02,5520.02,09TLPJZ1478E3ZR
e1d29c28-e1b1-46a8-b11b-ffecbcd91bed,07AGMWB4616P7ZF,Horizon Pvt Ltd,2026-04-16,INV-90348,224130.79,0.0,0.0,40343.54,40343.54,32DEMWB8806R1Z5
0afa50a5-1a10-400b-9968-46a9443875a3,32XDLYF4300Q6ZF,Genesis Industries,2026-05-27,INV/26-27/65489,74319.04,0.0,0.0,20809.33,20809.33,07FTCJJ3204D7Z5
741fb7c0-222f-448d-824a-6170ffd46111,29OKGWZ6106L5ZP,Horizon Industries,2026-05-06,TX-23235,18521.22,0.0,0.0,5185.94,5185.94,33DTOUN0309Z5ZF
7d0d050a-7a4f-4d8f-b15e-47df14b2eae2,29VOPVG7752E3ZY,Sigma Logistics,2026-03-21,INV-27345,7202.04,0.0,0.0,1296.37,1296.37,33EMFKB3927O5ZR
638e65bb-a474-43bd-8ed8-cc4c2a645096,27CLHAU6275N9Z0,Vertex Industries,2026-05-20,RE-85506,61351.36,0.0,0.0,3067.57,3067.57,33EMFKB3927O5ZR
2531ad35-213f-432f-a856-0eeea34a76ee,32PSNVO8742H5ZX,Starlight Enterprises,2026-01-09,QT-03614,2737.35,0.0,0.0,492.72,492.72,24ZYTRS3638O2ZF
daf254dc-e5ae-4482-aad3-bfed29bba886,33NQMLB2128P2Z1,Alpha Enterprises,2026-02-20,INV/26-27/98224,6483.81,0.0,0.0,324.19,324.19,29HEASS9751U5ZW
bb1e4016-2ea1-4429-b17b-8bfdeb12fa73,33NUYTR2660Y4ZJ,Delta Enterprises,2026-05-15,INV-95175,9573.88,0.0,0.0,478.69,478.69,29AHFTR8040G4ZW
a17908b8-720e-469f-9520-bc79bd2c077c,29OKGWZ6106L5ZP,Horizon Industries,2026-05-04,INV-44909,34946.38,4892.49,4892.49,0.0,9784.98,29WBBWK9550C7ZX
6c079565-306b-4b0c-a856-ea69a2cbe6e8,29ZDTPU2544S7ZJ,Vanguard Pvt Ltd,2026-02-16,TX-59257,33046.09,0.0,0.0,1652.3,1652.3,33HMOSW5244D2ZR
94106a9c-7762-45e8-bd3b-84dcf5736923,24CSWQT7242K8ZP,Infinity Industries,2026-03-20,INV/26-27/56669,8632.49,0.0,0.0,2417.1,2417.1,29FYWIR3942H9ZY
86b09218-5ada-4b08-8410-cdd7732c8ca6,32XEPQM0336F6ZQ,Ascent Associates,2026-05-01,QT-81324,183450.25,16510.52,16510.52,0.0,33021.04,32JZQOR8720K7ZH
7d410043-3096-4e26-a5f2-ae8f56094075,19YFSGK6237C1ZT,Nova Industries,2026-03-27,INV-15157,107626.63,0.0,0.0,30135.46,30135.46,33HMOSW5244D2ZR
c627e96f-495a-4949-883c-82a27a1652b1,07XRVQY2624H6Z6,Meridian Services,2026-04-19,INV-76840,16148.88,0.0,0.0,4521.69,4521.69,32JZQOR8720K7ZH
c5102b0a-d340-4765-8f17-a9f7028d61cc,24ZTSCE2030L6ZR,Horizon Enterprises,2026-02-21,RE-62166,28667.77,0.0,0.0,8026.98,8026.98,32DEMWB8806R1Z5
67b6543a-81ea-4a1b-a62c-3617268de4ac,07IAKFV1961W5ZW,Ascent Solutions,2026-02-19,INV/26-27/91339,19296.89,0.0,0.0,5403.13,5403.13,32EHZPO7055Q3Z3
ce5c2a17-0908-4eda-82ea-204a91683239,27ESIIA8541U1Z5,Eclipse Enterprises,2026-04-19,TX-64592,57573.13,0.0,0.0,16120.48,16120.48,09LVEJR7606R4ZA
e275d9c6-252e-45aa-9f10-fd0b3540e553,24OUECW6291O5ZT,Sigma Pvt Ltd,2026-03-03,QT-82361,21246.36,0.0,0.0,3824.34,3824.34,07FTCJJ3204D7Z5
d6f352aa-5437-4809-933c-195e5dccf7e7,09VBEHT5216W7ZH,Trident Associates,2026-03-03,INV-47782,3608.32,324.75,324.75,0.0,649.5,09LVEJR7606R4ZA
1e477fd8-f284-486e-b371-9d5283c48af5,32JTGJQ3646R6ZE,Alpha Industries,2026-03-08,QT-29753,4351.41,0.0,0.0,783.25,783.25,29WBBWK9550C7ZX
21154a6a-5d5e-4720-8322-f9c5e3e540d5,33WJOCH2457T9Z1,Nova Solutions,2026-04-06,RE-00956,2860.58,0.0,0.0,514.9,514.9,27OSSKL2871N6ZH
d2ff5246-7044-425d-8a96-af8d2bbee9e3,07XRVQY2624H6Z6,Meridian Services,2026-03-19,RE-49778,29398.73,0.0,0.0,5291.77,5291.77,09TLPJZ1478E3ZR
6e690406-57d6-4ff8-93db-1cddfd5b7226,19RKWYK9023D9ZD,Horizon Associates,2026-02-23,INV/26-27/60110,58687.23,0.0,0.0,10563.7,10563.7,29AHFTR8040G4ZW
194fa67a-c52e-4ab0-8656-aaa9b06e0d8b,19BQAKM4384E7ZB,Eclipse Solutions,2026-03-22,QT-03843,16757.64,0.0,0.0,4692.14,4692.14,29FYWIR3942H9ZY
d23e9978-90dd-4510-9480-ca8d99716e22,07IAKFV1961W5ZW,Ascent Solutions,2026-03-13,TX-61248,1381.41,0.0,0.0,386.79,386.79,29FYWIR3942H9ZY
c3bdd2a0-01a4-4b69-9e2a-955cf5c03d25,24UWVGU1882O6ZJ,Delta Enterprises,2026-01-18,RE-37183,8855.98,0.0,0.0,2479.67,2479.67,09LVEJR7606R4ZA
4eb31412-b30c-49d9-bbf1-4218ddfb2789,32PSNVO8742H5ZX,Starlight Enterprises,2026-01-30,RE-42979,110945.07,0.0,0.0,31064.62,31064.62,33EMFKB3927O5ZR
d921e19a-8060-4da5-bd34-9ae7ef630c38,29YDDCO2672U5ZW,Starlight Solutions,2026-03-09,TX-11429,105902.0,0.0,0.0,19062.36,19062.36,09TLPJZ1478E3ZR
49f88256-6993-4c72-a080-4e33877704d8,19IYITE9127Q9ZX,BlueStar Services,2026-01-06,INV/26-27/44748,144639.36,0.0,0.0,40499.02,40499.02,32DEMWB8806R1Z5
b9c3a33c-f5c8-4c7e-8e26-534974b570ee,32XHKDY3408E7ZT,Summit Trading Co,2026-03-27,RE-61653,22088.14,0.0,0.0,1104.41,1104.41,29AHFTR8040G4ZW
05018a48-289b-4e1e-ba86-67eff9f9ed1c,19SHGDF1571G8ZH,Eclipse Solutions,2026-04-16,INV/26-27/65304,21007.61,0.0,0.0,1050.38,1050.38,09VQWPS0220H2ZO
df204c47-d037-40df-8137-d4b4505784b3,32XHKDY3408E7ZT,Summit Trading Co,2026-01-08,QT-15612,9601.84,0.0,0.0,2688.52,2688.52,27OSSKL2871N6ZH
cbf1a966-e2a0-444c-ad13-27c2dde057f9,19NCNYB7854A1ZU,Genesis Trading Co,2026-03-10,RE-95782,1022.87,0.0,0.0,184.12,184.12,29HEASS9751U5ZW
8de3cfce-3556-4e3e-b90d-0b854c1b915f,33NQMLB2128P2Z1,Alpha Enterprises,2026-03-09,INV-38150,22740.85,568.52,568.52,0.0,1137.04,33DTOUN0309Z5ZF
f24e8500-9306-43ad-a567-632b5b012b50,24MLHTC4264V5Z2,Delta Trading Co,2026-04-10,INV/26-27/86930,3624.29,0.0,0.0,181.21,181.21,33EMFKB3927O5ZR
c3e39046-ad04-47b8-bf9e-1179169eab4d,32XDLYF4300Q6ZF,Genesis Industries,2026-03-08,RE-34994,147522.31,0.0,0.0,26554.02,26554.02,33DTOUN0309Z5ZF
fda5adb0-43fc-444b-96de-2199e9210f37,32XDLYF4300Q6ZF,Genesis Industries,2026-03-08,RE-34994,147522.31,0.0,0.0,26554.02,26554.02,33DTOUN0309Z5ZF
728817a1-c9db-4c70-b58f-d3fc1c40c36f,29VHJHS1002E8Z6,Apex Solutions,2026-02-17,INV-26202,48409.33,0.0,0.0,13554.61,13554.61,32EHZPO7055Q3Z3
cb8c713b-d9d5-4eb6-b01d-2b25db0f8157,33JJHSA8308Y1ZV,Zenith Enterprises,2026-01-10,INV/26-27/27096,42974.77,0.0,0.0,12032.94,12032.94,09VQWPS0220H2ZO
7d873c21-6652-4a1b-9083-7a5e8cfd1cd7,24YFPVG6368Z1ZM,Beacon Trading Co,2026-04-13,INV/26-27/46953,65829.33,0.0,0.0,11849.28,11849.28,29WBBWK9550C7ZX
e8274be2-3a3e-4d87-b4e9-e6e5e0a274b4,32MVPIG9247S7ZL,Apex Associates,2026-02-11,TX-27326,33074.76,0.0,0.0,5953.46,5953.46,27OSSKL2871N6ZH
a09554e0-7f64-41ff-ab38-5aee821be25d,33KYRXQ3502N6ZT,Pioneer Associates,2026-01-10,RE-18355,47338.81,0.0,0.0,5680.66,5680.66,29FYWIR3942H9ZY
e667e9c7-572a-4a85-828f-dd23d716b605,24VZGOJ9588I7ZL,Trident Solutions,2026-01-09,RE-16312,95780.71,0.0,0.0,17240.53,17240.53,27OSSKL2871N6ZH
5af04199-0a09-4d5e-80f9-f44c3ffb2bd4,32XRELI5642J4ZO,Starlight Industries,2026-05-05,TX-99155,169150.14,10149.01,10149.01,0.0,20298.02,32DEMWB8806R1Z5
2b3ba101-f048-4a1d-abdb-1defc6a0adfc,29YFFRE1004T8ZI,BlueStar Enterprises,2026-04-06,RE-13760,28661.94,0.0,0.0,3439.43,3439.43,33DTOUN0309Z5ZF
137a019b-e98e-4562-b9cb-4cdf5defe9ed,09RKTAC2178A9ZT,Infinity Pvt Ltd,2026-04-01,INV/26-27/76924,7053.48,0.0,0.0,1269.63,1269.63,33BAOPA7000K2ZW
a430c35b-7447-4e85-a3f2-0dccbc3d2ac9,07UQVXC8255M5ZL,Delta Services,2026-01-21,RE-86689,17556.82,0.0,0.0,877.84,877.84,33BAOPA7000K2ZW
4182f7f7-81b0-4c5a-8af9-dbc8b448f4f5,32CBLIG0985A5Z2,Quantum Associates,2026-04-10,RE-59439,45634.91,0.0,0.0,8214.28,8214.28,29HEASS9751U5ZW
b4df3354-3c63-4396-a32d-87ab592eeae7,27CLHAU6275N9Z0,Vertex Industries,2026-02-04,RE-74988,5465.41,0.0,0.0,273.27,273.27,33DTOUN0309Z5ZF
e70552ed-a773-4476-9f5c-f8d5042a9e7c,07XRVQY2624H6Z6,Meridian Services,2026-03-30,RE-47332,70449.55,0.0,0.0,8453.95,8453.95,33HMOSW5244D2ZR
ca97931a-c46f-400b-9ccb-54c1cf08897c,19LYXQR1956K7ZI,Beacon Logistics,2026-02-04,INV-66557,15209.15,0.0,0.0,2737.65,2737.65,32DEMWB8806R1Z5
df630e81-ba28-47ce-ad4b-03f9f6453394,24KIJSU5001T1Z5,Sigma Associates,2026-05-28,QT-48773,2697.64,0.0,0.0,134.88,134.88,19LMSRZ0438H4ZC
4505a84b-a061-4676-8efc-efe3931e4511,33NQMLB2128P2Z1,Alpha Enterprises,2026-05-04,RE-32548,31643.85,0.0,0.0,1582.19,1582.19,09LVEJR7606R4ZA
155dbdb6-9d8e-4519-abeb-1243c5248af8,07PEESQ9703X4ZS,Nova Solutions,2026-03-21,QT-71752,61538.51,0.0,0.0,11076.93,11076.93,27GOCTV9516R3ZG
764f9011-fdd5-4eb2-95ee-42563c2084d3,32QMUCF6354Q6ZR,Eclipse Services,2026-04-18,RE-44685,24154.04,0.0,0.0,4347.73,4347.73,09LVEJR7606R4ZA
0597bb67-5177-4e51-81fc-2e2d2e84f42f,24YFPVG6368Z1ZM,Beacon Trading Co,2026-04-25,TX-56483,3789.24,0.0,0.0,454.71,454.71,29AHFTR8040G4ZW
d35d7518-e410-4d2b-897b-b29a3b8333a1,33JJHSA8308Y1ZV,Zenith Enterprises,2026-03-14,INV/26-27/8226,12529.25,0.0,0.0,626.46,626.46,24ZYTRS3638O2ZF
9815629b-b0cf-48b2-8226-e6705a2b01f6,24ZTSCE2030L6ZR,Horizon Enterprises,2026-03-16,RE-31544,36310.93,0.0,0.0,6535.97,6535.97,27GOCTV9516R3ZG
6826c3aa-856e-4fe5-b2a8-973d3f4d9d73,29VHJHS1002E8Z6,Apex Solutions,2026-05-04,INV/26-27/48892,88280.4,0.0,0.0,4414.02,4414.02,33EMFKB3927O5ZR
8ee530e2-67b8-43a5-ace7-67b8330861c6,19YFSGK6237C1ZT,Nova Industries,2026-05-29,QT-97494,25423.67,0.0,0.0,1271.18,1271.18,27GOCTV9516R3ZG
781d3223-42ef-49a9-b4a6-949eaff0e1ae,19FEGTT6106B5ZS,BlueStar Services,2026-05-01,QT-89194,45432.23,0.0,0.0,12721.02,12721.02,07FTCJJ3204D7Z5
44a28a2b-4881-4fde-b047-13169a9801b6,29MBTFR6385C7Z0,Sigma Industries,2026-03-04,INV-80749,45132.14,0.0,0.0,8123.79,8123.79,33EMFKB3927O5ZR
e19772dd-54c5-433a-9724-ba691ef8eddd,19FEGTT6106B5ZS,BlueStar Services,2026-01-21,RE-25809,17712.8,0.0,0.0,885.64,885.64,27GOCTV9516R3ZG
d6ffad9e-45f0-4be3-947b-111cbfc0a28c,07VUDGQ8518D5Z5,Quantum Solutions,2026-03-02,INV/26-27/89912,123044.88,0.0,0.0,34452.57,34452.57,27OSSKL2871N6ZH
5b7e2ade-d795-4f83-bbae-c6637dbcd876,29YFFRE1004T8ZI,BlueStar Enterprises,2026-04-25,RE-73468,3624.83,217.49,217.49,0.0,434.98,29AHFTR8040G4ZW
4f60538f-2fce-4daf-8a6b-9b998f9919b1,29KTLLC3446J2ZP,Apex Services,2026-04-16,INV-98657,20629.76,0.0,0.0,3713.36,3713.36,33HMOSW5244D2ZR
89668de3-0ae6-4d52-92f4-387d5cd53223,29NNDJB2245J9Z0,Meridian Solutions,2026-03-18,RE-30486,7573.83,0.0,0.0,2120.67,2120.67,09LVEJR7606R4ZA
b4e1477d-1e79-450d-bb9f-e6b8c745598f,07XRVQY2624H6Z6,Meridian Services,2026-01-08,QT-36021,36268.11,0.0,0.0,4352.17,4352.17,09LVEJR7606R4ZA
0e88a2a7-6b4b-40af-a4c5-97b7ac52f66f,07XRVQY2624H6Z6,Meridian Services,2026-03-25,INV/26-27/57979,57354.76,0.0,0.0,16059.33,16059.33,33BAOPA7000K2ZW
2b805195-2065-4757-b88e-e9e7d6321e62,32XEPQM0336F6ZQ,Ascent Associates,2026-02-13,RE-74250,29204.74,0.0,0.0,5256.85,5256.85,29HEASS9751U5ZW
379a4c4e-4368-45fe-9df5-c8729c31a462,07VUDGQ8518D5Z5,Quantum Solutions,2026-01-24,QT-32680,13349.54,0.0,0.0,2402.92,2402.92,32EHZPO7055Q3Z3
64355d99-6094-4f73-b91a-d979ee8a32a6,29NNDJB2245J9Z0,Meridian Solutions,2026-04-07,INV/26-27/82131,29539.56,4135.54,4135.54,0.0,8271.08,29KPMGO9618Y5ZL
9a539a64-5c6c-4cb5-977a-870749e90e38,29MBTFR6385C7Z0,Sigma Industries,2026-05-13,TX-87514,277944.02,0.0,0.0,33353.28,33353.28,24ZYTRS3638O2ZF
f7002a3a-fae6-42df-bcf7-b34e6979b189,29QDMBJ2373Y7ZG,Radiant Associates,2026-02-04,INV/26-27/87162,28670.65,0.0,0.0,1433.53,1433.53,32EHZPO7055Q3Z3
90182cae-cbba-4a36-9583-aafdd387e2c7,32PYTBX5165B8Z6,Matrix Industries,2026-04-10,QT-06978,3912.51,0.0,0.0,1095.5,1095.5,19LMSRZ0438H4ZC
69a8e355-e278-438d-9d82-c5b317c1887a,24MLHTC4264V5Z2,Delta Trading Co,2026-03-09,INV/26-27/6745,13957.01,0.0,0.0,2512.26,2512.26,19LMSRZ0438H4ZC
14a44b55-b41d-4fb5-b978-41970eb2c5b7,19FEGTT6106B5ZS,BlueStar Services,2026-04-09,TX-65853,2674.23,0.0,0.0,320.91,320.91,24ZYTRS3638O2ZF
311e53ab-51d6-43b8-9768-fd6cd9b862f7,19EFUIW7209C4ZQ,Starlight Enterprises,2026-02-15,QT-33187,15525.48,0.0,0.0,4347.13,4347.13,27GOCTV9516R3ZG
29ec96d5-a45d-40d2-a679-1daa069e0c22,19FEGTT6106B5ZS,BlueStar Services,2026-03-05,INV/26-27/6647,33474.16,0.0,0.0,6025.35,6025.35,09VQWPS0220H2ZO
376589bf-1feb-43c9-80dd-c8a4379ee1ee,07XRVQY2624H6Z6,Meridian Services,2026-01-26,QT-82228,1929.84,0.0,0.0,347.37,347.37,33DTOUN0309Z5ZF
b98adfd0-a437-42f4-842c-fc20f9f11d5a,19EFUIW7209C4ZQ,Starlight Enterprises,2026-05-25,INV/26-27/24354,6997.3,0.0,0.0,349.87,349.87,29KPMGO9618Y5ZL
9807e2ca-26a7-435b-a1ec-4c3098e63dc2,29MQUPJ0403J2Z5,Nova Trading Co,2026-04-13,INV-00205,32143.14,4500.04,4500.04,0.0,9000.08,29FYWIR3942H9ZY
aa84f3dc-4b31-45c8-b090-91aefa8273a3,32GGZUX1654Y5ZO,Trident Trading Co,2026-03-10,INV-69304,269186.18,0.0,0.0,48453.51,48453.51,09LVEJR7606R4ZA
e74d0d60-c8cc-4cef-ab14-f11173f9d09f,32XDLYF4300Q6ZF,Genesis Industries,2026-03-27,RE-02744,20603.87,0.0,0.0,3708.7,3708.7,27GOCTV9516R3ZG
51e90491-4866-4ad5-ad38-1ef7e97d57e6,07IAKFV1961W5ZW,Ascent Solutions,2026-05-09,INV/26-27/41489,157606.32,0.0,0.0,28369.14,28369.14,09VQWPS0220H2ZO
3b8c4f64-d8e6-4697-af37-024e7daa35cd,27TBYFB9002A3ZF,Horizon Associates,2026-04-13,INV/26-27/14253,21638.53,0.0,0.0,2596.62,2596.62,29WBBWK9550C7ZX
80569599-8980-48fd-b126-b090acac8248,33NQMLB2128P2Z1,Alpha Enterprises,2026-02-09,TX-31354,6501.31,0.0,0.0,1820.37,1820.37,09VQWPS0220H2ZO
296cdb20-135e-4f9c-89dc-3a5d7017c558,07XRVQY2624H6Z6,Meridian Services,2026-03-31,TX-53902,2995.74,0.0,0.0,539.23,539.23,32JZQOR8720K7ZH
deec0291-a47b-4579-a50c-3ee35f945a32,24CSWQT7242K8ZP,Infinity Industries,2026-03-28,QT-43485,22403.53,0.0,0.0,1120.18,1120.18,29KPMGO9618Y5ZL
ccedfd8c-5c53-4a58-933e-bd5a2cedd0bc,27RKHBU3568K1Z7,Sigma Logistics,2026-03-22,INV/26-27/59598,27642.36,0.0,0.0,1382.12,1382.12,19LMSRZ0438H4ZC
5b5ad78f-ae46-4a3c-96d2-1b768756c352,19BQAKM4384E7ZB,Eclipse Solutions,2026-05-14,INV-91466,3926.29,0.0,0.0,471.15,471.15,07FTCJJ3204D7Z5
f3e449ae-a133-4d1b-b3d7-8166a9f8b974,33JJHSA8308Y1ZV,Zenith Enterprises,2026-02-28,INV/26-27/75282,69784.53,0.0,0.0,12561.22,12561.22,09TLPJZ1478E3ZR
70592ade-0cc7-4260-806e-df261511d74f,19BHZYV0269B6ZF,Horizon Enterprises,2026-01-15,QT-62008,30551.61,0.0,0.0,1527.58,1527.58,07FTCJJ3204D7Z5
f09a7048-ff34-4645-be6c-75a7691938e0,32XEPQM0336F6ZQ,Ascent Associates,2026-03-09,INV/26-27/51898,27107.98,0.0,0.0,4879.44,4879.44,09LVEJR7606R4ZA
7ba88236-9a62-4da3-9259-0113b17f7bc5,07OVPDD3878L4ZF,Meridian Industries,2026-01-17,QT-09021,11037.54,0.0,0.0,1986.76,1986.76,09LVEJR7606R4ZA
121ffb2e-d005-4d7c-b275-9488a4556a64,33NQMLB2128P2Z1,Alpha Enterprises,2026-03-05,TX-47845,12004.78,0.0,0.0,600.24,600.24,29FYWIR3942H9ZY
b30d3289-395b-4f6d-aa53-627df6ceb1fd,24VZGOJ9588I7ZL,Trident Solutions,2026-01-14,INV/26-27/61010,10235.47,0.0,0.0,2865.93,2865.93,27GOCTV9516R3ZG
0aaee034-7f27-4c88-b055-41ffda45529e,19LRJDX0800X6Z8,Beacon Pvt Ltd,2026-03-11,INV-97871,9316.1,0.0,0.0,1117.93,1117.93,09VQWPS0220H2ZO
e87485aa-6faf-4d9c-a9cd-12226789f418,29VHJHS1002E8Z6,Apex Solutions,2026-05-01,RE-97629,167376.07,0.0,0.0,30127.69,30127.69,09TLPJZ1478E3ZR
edc483fe-ba4b-4950-a4e9-e89d4be24cef,32GGZUX1654Y5ZO,Trident Trading Co,2026-01-10,TX-49149,4337.72,0.0,0.0,520.53,520.53,24ZYTRS3638O2ZF
c680a273-e73e-4481-b6dd-34c5e669b25a,24OUECW6291O5ZT,Sigma Pvt Ltd,2026-01-22,QT-77289,40360.6,0.0,0.0,4843.27,4843.27,27OSSKL2871N6ZH
0013920b-871c-4916-9fc6-460b56001364,29VHJHS1002E8Z6,Apex Solutions,2026-05-08,TX-37687,78185.66,0.0,0.0,14073.42,14073.42,32EHZPO7055Q3Z3
3373b9d2-ef54-4883-bdca-035d70e44952,32XRELI5642J4ZO,Starlight Industries,2026-03-27,INV/26-27/97000,101372.04,0.0,0.0,5068.6,5068.6,29HEASS9751U5ZW
eca8c82d-b946-46ad-8710-e5bfbc171bdb,19FEGTT6106B5ZS,BlueStar Services,2026-03-08,INV-75570,103969.85,0.0,0.0,18714.57,18714.57,24ZYTRS3638O2ZF
94e7a1a2-3630-403a-ade0-b722f41eb44c,29MXBCP0265K7ZX,Zenith Associates,2026-02-10,INV-76149,180869.2,0.0,0.0,9043.46,9043.46,32JZQOR8720K7ZH
c7102868-bfb5-4234-8197-368cb9a6d1bb,09LSGIX0131G2ZQ,Infinity Services,2026-02-26,INV-79478,81175.51,0.0,0.0,4058.78,4058.78,29AHFTR8040G4ZW
2de5c01c-3409-46fe-8e5d-e58f21d9c331,19LRJDX0800X6Z8,Beacon Pvt Ltd,2026-02-20,INV-06422,24799.85,0.0,0.0,2975.98,2975.98,07FTCJJ3204D7Z5
e23b9c98-8d38-4405-9639-9631a2ef1a62,19LRJDX0800X6Z8,Beacon Pvt Ltd,2026-05-07,TX-64350,19455.18,0.0,0.0,2334.62,2334.62,32DEMWB8806R1Z5
fef6d629-a9d0-47f0-aa6c-13bde519b5b1,29UFUSM5911O9ZZ,Nova Services,2026-04-20,RE-44021,101132.54,0.0,0.0,28317.11,28317.11,09VQWPS0220H2ZO
6c78f37d-412a-4fc6-acc8-fcadefa7b350,33OGUBT7836U3ZV,BlueStar Logistics,2026-04-10,RE-47451,28735.9,0.0,0.0,3448.31,3448.31,29FYWIR3942H9ZY
6fd2db39-f40d-4589-9b91-8f363c74760c,19SHGDF1571G8ZH,Eclipse Solutions,2026-03-03,QT-52596,74251.99,0.0,0.0,20790.56,20790.56,09VQWPS0220H2ZO
22cd78bd-917e-48ff-aaaf-c2cfe7bea1dc,19BQAKM4384E7ZB,Eclipse Solutions,2026-01-13,QT-05884,5419.11,0.0,0.0,975.44,975.44,29WBBWK9550C7ZX
25cf4abe-c919-4cc0-bae0-94dd3a2e94b0,19BHZYV0269B6ZF,Horizon Enterprises,2026-04-03,TX-24791,36681.09,0.0,0.0,10270.71,10270.71,32DEMWB8806R1Z5
d79c8fa2-9d9f-4322-80b3-9b8f33db8425,33NQMLB2128P2Z1,Alpha Enterprises,2026-03-03,TX-59131,39308.76,2358.53,2358.53,0.0,4717.06,33HMOSW5244D2ZR
c33eb8c1-2983-4206-a69a-a788ce4f1f0a,19RKWYK9023D9ZD,Horizon Associates,2026-03-31,INV-23258,3237.5,0.0,0.0,582.75,582.75,32EHZPO7055Q3Z3
fcdb7f24-3680-4a6e-90ea-6a48b0f50038,07CHTED5959F5ZU,Zenith Services,2026-05-28,TX-14672,16714.53,0.0,0.0,2005.74,2005.74,09LVEJR7606R4ZA
2025f51b-5300-4485-abc7-58f85a8d2a9c,29VHJHS1002E8Z6,Apex Solutions,2026-05-23,INV-32155,10522.85,0.0,0.0,2946.4,2946.4,27OSSKL2871N6ZH
811e02f0-7127-48ab-8ec6-8aba97ec8d35,19FEGTT6106B5ZS,BlueStar Services,2026-03-26,INV/26-27/30858,2934.76,73.37,73.37,0.0,146.74,19LMSRZ0438H4ZC
5017ce2c-388c-4f5c-97b3-fde5d03a6c62,27ESIIA8541U1Z5,Eclipse Enterprises,2026-05-10,QT-62922,11537.3,0.0,0.0,1384.48,1384.48,33EMFKB3927O5ZR
f1ceed31-c4ac-478d-87fd-a6e1d9b8a4b1,29ZDTPU2544S7ZJ,Vanguard Pvt Ltd,2026-02-02,RE-21654,8897.75,0.0,0.0,2491.37,2491.37,33HMOSW5244D2ZR
8331b731-0e88-4068-bbd7-444914f14967,09SSLRY7669N2ZY,Delta Logistics,2026-03-12,RE-85331,77841.73,0.0,0.0,3892.09,3892.09,29AHFTR8040G4ZW
3bd766ff-2ba1-49b9-9703-86e70912c7d4,33WJOCH2457T9Z1,Nova Solutions,2026-04-28,RE-10339,13822.23,0.0,0.0,2488.0,2488.0,19LMSRZ0438H4ZC
8a324ae5-4e53-45cd-adee-1e77c7ec78a9,09APIUL9181B7Z0,Trident Enterprises,2026-04-01,QT-64875,150594.43,0.0,0.0,42166.44,42166.44,07FTCJJ3204D7Z5
22084b49-1c34-49c5-bead-385314a1cca0,07OVPDD3878L4ZF,Meridian Industries,2026-04-06,INV/26-27/49878,14734.7,0.0,0.0,2652.25,2652.25,32DEMWB8806R1Z5
1e4b2454-0af6-4dca-a052-aaeb5a80abb7,07BQNFU3961D3ZG,Omega Logistics,2026-01-02,TX-60374,27808.27,0.0,0.0,7786.32,7786.32,33BAOPA7000K2ZW
f2377c55-807c-42d9-8643-6e8e44a852ee,32XEPQM0336F6ZQ,Ascent Associates,2026-01-16,QT-13914,6962.02,974.68,974.68,0.0,1949.36,32EHZPO7055Q3Z3
c168a158-cc7c-4436-a6ce-454241785d9b,32XDLYF4300Q6ZF,Genesis Industries,2026-03-13,INV/26-27/45719,86354.58,0.0,0.0,24179.28,24179.28,29KPMGO9618Y5ZL
a5a79276-8e20-4f28-b335-ae0c63f0fa5a,29VHJHS1002E8Z6,Apex Solutions,2026-05-31,INV/26-27/99964,2549.44,0.0,0.0,305.93,305.93,09VQWPS0220H2ZO
91f6f5b1-4ad0-4f67-b4fe-e39633d460a0,07AGMWB4616P7ZF,Horizon Pvt Ltd,2026-05-08,INV-42592,7610.71,1065.5,1065.5,0.0,2131.0,07FTCJJ3204D7Z5
167886b5-3bdb-47aa-9e9f-8d75ccf260e9,33NQMLB2128P2Z1,Alpha Enterprises,2026-02-17,INV/26-27/50378,9068.63,816.18,816.18,0.0,1632.36,33BAOPA7000K2ZW
d15bef90-186b-4d1a-8354-456bc2106c0c,29QDMBJ2373Y7ZG,Radiant Associates,2026-03-14,INV/26-27/74661,17667.83,0.0,0.0,2120.14,2120.14,32JZQOR8720K7ZH
0b21899d-5a6e-4564-95d6-c05e475eb120,32XDLYF4300Q6ZF,Genesis Industries,2026-05-01,QT-33973,40081.31,0.0,0.0,2004.07,2004.07,27OSSKL2871N6ZH
00450ea9-6d80-442f-8e32-7efe881f6cdc,07UQVXC8255M5ZL,Delta Services,2026-04-24,INV-06747,46729.42,0.0,0.0,5607.53,5607.53,32EHZPO7055Q3Z3
93608c35-5670-402d-a68d-1b5365f88930,19BQAKM4384E7ZB,Eclipse Solutions,2026-02-12,INV-22343,7310.12,0.0,0.0,365.51,365.51,07FTCJJ3204D7Z5
